PsetID,Baseline,Program,Outlays,Year
444,January 2015 Baseline,5. Discretionary,"2,037",2016
444,January 2015 Baseline,5. Discretionary,"2,038",2017
444,January 2015 Baseline,5. Discretionary,"2,039",2018
444,January 2015 Baseline,5. Discretionary,"2,040",2019
444,January 2015 Baseline,5. Discretionary,"2,041",2020
444,January 2015 Baseline,5. Discretionary,"2,042",2021
444,January 2015 Baseline,5. Discretionary,"2,043",2022
444,January 2015 Baseline,5. Discretionary,"2,044",2023
444,January 2015 Baseline,5. Discretionary,"2,045",2024
444,January 2015 Baseline,5. Discretionary,"2,046",2025
444,January 2015 Baseline,6. Defense Discretionary,"2,047",2015
444,January 2015 Baseline,6. Defense Discretionary,"2,048",2016
444,January 2015 Baseline,6. Defense Discretionary,"2,049",2017
444,January 2015 Baseline,6. Defense Discretionary,"2,050",2018
444,January 2015 Baseline,6. Defense Discretionary,"2,051",2019
444,January 2015 Baseline,6. Defense Discretionary,"2,052",2020
444,January 2015 Baseline,6. Defense Discretionary,"2,053",2021
444,January 2015 Baseline,6. Defense Discretionary,"2,054",2022
444,January 2015 Baseline,6. Defense Discretionary,"2,055",2023
444,January 2015 Baseline,6. Defense Discretionary,"2,056",2024
444,January 2015 Baseline,6. Defense Discretionary,"2,057",2025
444,January 2015 Baseline,7. Nondefense Discretionary,"2,058",2015
444,January 2015 Baseline,7. Nondefense Discretionary,"2,059",2016
444,January 2015 Baseline,7. Nondefense Discretionary,"2,060",2017
444,January 2015 Baseline,7. Nondefense Discretionary,"2,061",2018
444,January 2015 Baseline,7. Nondefense Discretionary,"2,062",2019
444,January 2015 Baseline,7. Nondefense Discretionary,"2,063",2020
444,January 2015 Baseline,7. Nondefense Discretionary,"2,064",2021
444,January 2015 Baseline,7. Nondefense Discretionary,"2,065",2022
444,January 2015 Baseline,7. Nondefense Discretionary,"2,066",2023
444,January 2015 Baseline,7. Nondefense Discretionary,"2,067",2024
444,January 2015 Baseline,7. Nondefense Discretionary,"2,068",2025
444,January 2015 Baseline,8. Net Interest,"2,069",2015
444,January 2015 Baseline,8. Net Interest,"2,070",2016
444,January 2015 Baseline,8. Net Interest,"2,071",2017
444,January 2015 Baseline,8. Net Interest,"2,072",2018
444,January 2015 Baseline,8. Net Interest,"2,073",2019
444,January 2015 Baseline,8. Net Interest,"2,074",2020
444,January 2015 Baseline,8. Net Interest,"2,075",2021
444,January 2015 Baseline,8. Net Interest,"2,076",2022
444,January 2015 Baseline,8. Net Interest,"2,077",2023
444,January 2015 Baseline,8. Net Interest,"2,078",2024
444,January 2015 Baseline,8. Net Interest,"2,079",2025
444,January 2015 Baseline,9. Total Outlays,"2,080",2015
444,January 2015 Baseline,9. Total Outlays,"2,081",2016
444,January 2015 Baseline,9. Total Outlays,"2,082",2017
444,January 2015 Baseline,9. Total Outlays,"2,083",2018
444,January 2015 Baseline,9. Total Outlays,"2,084",2019
444,January 2015 Baseline,9. Total Outlays,"2,085",2020
444,January 2015 Baseline,9. Total Outlays,"2,086",2021
444,January 2015 Baseline,9. Total Outlays,"2,087",2022
444,January 2015 Baseline,9. Total Outlays,"2,088",2023
444,January 2015 Baseline,9. Total Outlays,"2,089",2024
444,January 2015 Baseline,9. Total Outlays,"2,090",2025
454,March 2015 Baseline,0. Mandatory,"2,091",2015
454,March 2015 Baseline,0. Mandatory,"2,092",2016
454,March 2015 Baseline,0. Mandatory,"2,093",2017
454,March 2015 Baseline,0. Mandatory,"2,094",2018
454,March 2015 Baseline,0. Mandatory,"2,095",2019
454,March 2015 Baseline,0. Mandatory,"2,096",2020
454,March 2015 Baseline,0. Mandatory,"2,097",2021
454,March 2015 Baseline,0. Mandatory,"2,098",2022
454,March 2015 Baseline,0. Mandatory,"2,099",2023
454,March 2015 Baseline,0. Mandatory,"2,100",2024
454,March 2015 Baseline,0. Mandatory,"2,101",2025
454,March 2015 Baseline,1. Social Security,"2,102",2015
454,March 2015 Baseline,1. Social Security,"2,103",2016
454,March 2015 Baseline,1. Social Security,"2,104",2017
454,March 2015 Baseline,1. Social Security,"2,105",2018
454,March 2015 Baseline,1. Social Security,"2,106",2019
454,March 2015 Baseline,1. Social Security,"2,107",2020
454,March 2015 Baseline,1. Social Security,"2,108",2021
454,March 2015 Baseline,1. Social Security,"2,109",2022
454,March 2015 Baseline,1. Social Security,"2,110",2023
454,March 2015 Baseline,1. Social Security,"2,111",2024
454,March 2015 Baseline,1. Social Security,"2,112",2025
454,March 2015 Baseline,2. Medicare,"2,113",2015
454,March 2015 Baseline,2. Medicare,"2,114",2016
454,March 2015 Baseline,2. Medicare,"2,115",2017
454,March 2015 Baseline,2. Medicare,"2,116",2018
454,March 2015 Baseline,2. Medicare,"2,117",2019
454,March 2015 Baseline,2. Medicare,"2,118",2020
454,March 2015 Baseline,2. Medicare,"2,119",2021
454,March 2015 Baseline,2. Medicare,"2,120",2022
454,March 2015 Baseline,2. Medicare,"2,121",2023
454,March 2015 Baseline,2. Medicare,"2,122",2024
454,March 2015 Baseline,2. Medicare,"2,123",2025
454,March 2015 Baseline,3. Medicaid,"2,124",2015
454,March 2015 Baseline,3. Medicaid,"2,125",2016
454,March 2015 Baseline,3. Medicaid,"2,126",2017
454,March 2015 Baseline,3. Medicaid,"2,127",2018
454,March 2015 Baseline,3. Medicaid,"2,128",2019
454,March 2015 Baseline,3. Medicaid,"2,129",2020
454,March 2015 Baseline,3. Medicaid,"2,130",2021
454,March 2015 Baseline,3. Medicaid,"2,131",2022
454,March 2015 Baseline,3. Medicaid,"2,132",2023
454,March 2015 Baseline,3. Medicaid,"2,133",2024
454,March 2015 Baseline,3. Medicaid,"2,134",2025
454,March 2015 Baseline,4. Other Mandatory,"2,135",2015
454,March 2015 Baseline,4. Other Mandatory,"2,136",2016
454,March 2015 Baseline,4. Other Mandatory,"2,137",2017
454,March 2015 Baseline,4. Other Mandatory,"2,138",2018
454,March 2015 Baseline,4. Other Mandatory,"2,139",2019
454,March 2015 Baseline,4. Other Mandatory,"2,140",2020
454,March 2015 Baseline,4. Other Mandatory,"2,141",2021
454,March 2015 Baseline,4. Other Mandatory,"2,142",2022
454,March 2015 Baseline,4. Other Mandatory,"2,143",2023
454,March 2015 Baseline,4. Other Mandatory,"2,144",2024
454,March 2015 Baseline,4. Other Mandatory,"2,145",2025
454,March 2015 Baseline,5. Discretionary,"2,146",2015
454,March 2015 Baseline,5. Discretionary,"2,147",2016
454,March 2015 Baseline,5. Discretionary,"2,148",2017
454,March 2015 Baseline,5. Discretionary,"2,149",2018
454,March 2015 Baseline,5. Discretionary,"2,150",2019
454,March 2015 Baseline,5. Discretionary,"2,151",2020
454,March 2015 Baseline,5. Discretionary,"2,152",2021
454,March 2015 Baseline,5. Discretionary,"2,153",2022
454,March 2015 Baseline,5. Discretionary,"2,154",2023
454,March 2015 Baseline,5. Discretionary,"2,155",2024
454,March 2015 Baseline,5. Discretionary,"2,156",2025
454,March 2015 Baseline,6. Defense Discretionary,"2,157",2015
454,March 2015 Baseline,6. Defense Discretionary,"2,158",2016
454,March 2015 Baseline,6. Defense Discretionary,"2,159",2017
454,March 2015 Baseline,6. Defense Discretionary,"2,160",2018
454,March 2015 Baseline,6. Defense Discretionary,"2,161",2019
454,March 2015 Baseline,6. Defense Discretionary,"2,162",2020
454,March 2015 Baseline,6. Defense Discretionary,"2,163",2021
454,March 2015 Baseline,6. Defense Discretionary,"2,164",2022
454,March 2015 Baseline,6. Defense Discretionary,"2,165",2023
454,March 2015 Baseline,6. Defense Discretionary,"2,166",2024
454,March 2015 Baseline,6. Defense Discretionary,"2,167",2025
454,March 2015 Baseline,7. Nondefense Discretionary,"2,168",2015
454,March 2015 Baseline,7. Nondefense Discretionary,"2,169",2016
454,March 2015 Baseline,7. Nondefense Discretionary,"2,170",2017
454,March 2015 Baseline,7. Nondefense Discretionary,"2,171",2018
454,March 2015 Baseline,7. Nondefense Discretionary,"2,172",2019
454,March 2015 Baseline,7. Nondefense Discretionary,"2,173",2020
454,March 2015 Baseline,7. Nondefense Discretionary,"2,174",2021
454,March 2015 Baseline,7. Nondefense Discretionary,"2,175",2022
454,March 2015 Baseline,7. Nondefense Discretionary,"2,176",2023
454,March 2015 Baseline,7. Nondefense Discretionary,"2,177",2024
454,March 2015 Baseline,7. Nondefense Discretionary,"2,178",2025
454,March 2015 Baseline,8. Net Interest,"2,179",2015
454,March 2015 Baseline,8. Net Interest,"2,180",2016
454,March 2015 Baseline,8. Net Interest,"2,181",2017
454,March 2015 Baseline,8. Net Interest,"2,182",2018
454,March 2015 Baseline,8. Net Interest,"2,183",2019
454,March 2015 Baseline,8. Net Interest,"2,184",2020
454,March 2015 Baseline,8. Net Interest,"2,185",2021
454,March 2015 Baseline,8. Net Interest,"2,186",2022
454,March 2015 Baseline,8. Net Interest,"2,187",2023
454,March 2015 Baseline,8. Net Interest,"2,188",2024
454,March 2015 Baseline,8. Net Interest,"2,189",2025
454,March 2015 Baseline,9. Total Outlays,"2,190",2015
454,March 2015 Baseline,9. Total Outlays,"2,191",2016
454,March 2015 Baseline,9. Total Outlays,"2,192",2017
454,March 2015 Baseline,9. Total Outlays,"2,193",2018
454,March 2015 Baseline,9. Total Outlays,"2,194",2019
454,March 2015 Baseline,9. Total Outlays,"2,195",2020
454,March 2015 Baseline,9. Total Outlays,"2,196",2021
454,March 2015 Baseline,9. Total Outlays,"2,197",2022
454,March 2015 Baseline,9. Total Outlays,"2,198",2023
454,March 2015 Baseline,9. Total Outlays,"2,199",2024
454,March 2015 Baseline,9. Total Outlays,"2,200",2025
464,August 2015 Baseline,0. Mandatory,"2,201",2015
464,August 2015 Baseline,0. Mandatory,"2,202",2016
464,August 2015 Baseline,0. Mandatory,"2,203",2017
464,August 2015 Baseline,0. Mandatory,"2,204",2018
464,August 2015 Baseline,0. Mandatory,"2,205",2019
464,August 2015 Baseline,0. Mandatory,"2,206",2020
464,August 2015 Baseline,0. Mandatory,"2,207",2021
464,August 2015 Baseline,0. Mandatory,"2,208",2022
464,August 2015 Baseline,0. Mandatory,"2,209",2023
464,August 2015 Baseline,0. Mandatory,"2,210",2024
464,August 2015 Baseline,0. Mandatory,"2,211",2025
464,August 2015 Baseline,1. Social Security,"2,212",2015
464,August 2015 Baseline,1. Social Security,"2,213",2016
464,August 2015 Baseline,1. Social Security,"2,214",2017
464,August 2015 Baseline,1. Social Security,"2,215",2018
464,August 2015 Baseline,1. Social Security,"2,216",2019
464,August 2015 Baseline,1. Social Security,"2,217",2020
464,August 2015 Baseline,1. Social Security,"2,218",2021
464,August 2015 Baseline,1. Social Security,"2,219",2022
464,August 2015 Baseline,1. Social Security,"2,220",2023
464,August 2015 Baseline,1. Social Security,"2,221",2024
464,August 2015 Baseline,1. Social Security,"2,222",2025
464,August 2015 Baseline,2. Medicare,"2,223",2015
464,August 2015 Baseline,2. Medicare,"2,224",2016
464,August 2015 Baseline,2. Medicare,"2,225",2017
464,August 2015 Baseline,2. Medicare,"2,226",2018
464,August 2015 Baseline,2. Medicare,"2,227",2019
464,August 2015 Baseline,2. Medicare,"2,228",2020
464,August 2015 Baseline,2. Medicare,"2,229",2021
464,August 2015 Baseline,2. Medicare,"2,230",2022
464,August 2015 Baseline,2. Medicare,"2,231",2023
464,August 2015 Baseline,2. Medicare,"2,232",2024
464,August 2015 Baseline,2. Medicare,"2,233",2025
464,August 2015 Baseline,3. Medicaid,"2,234",2015
464,August 2015 Baseline,3. Medicaid,"2,235",2016
464,August 2015 Baseline,3. Medicaid,"2,236",2017
464,August 2015 Baseline,3. Medicaid,"2,237",2018
464,August 2015 Baseline,3. Medicaid,"2,238",2019
464,August 2015 Baseline,3. Medicaid,"2,239",2020
464,August 2015 Baseline,3. Medicaid,"2,240",2021
464,August 2015 Baseline,3. Medicaid,"2,241",2022
464,August 2015 Baseline,3. Medicaid,"2,242",2023
464,August 2015 Baseline,3. Medicaid,"2,243",2024
464,August 2015 Baseline,3. Medicaid,"2,244",2025
464,August 2015 Baseline,4. Other Mandatory,"2,245",2015
464,August 2015 Baseline,4. Other Mandatory,"2,246",2016
464,August 2015 Baseline,4. Other Mandatory,"2,247",2017
464,August 2015 Baseline,4. Other Mandatory,"2,248",2018
464,August 2015 Baseline,4. Other Mandatory,"2,249",2019
464,August 2015 Baseline,4. Other Mandatory,"2,250",2020
464,August 2015 Baseline,4. Other Mandatory,"2,251",2021
464,August 2015 Baseline,4. Other Mandatory,"2,252",2022
464,August 2015 Baseline,4. Other Mandatory,"2,253",2023
464,August 2015 Baseline,4. Other Mandatory,"2,254",2024
464,August 2015 Baseline,4. Other Mandatory,"2,255",2025
464,August 2015 Baseline,5. Discretionary,"2,256",2015
464,August 2015 Baseline,5. Discretionary,"2,257",2016
464,August 2015 Baseline,5. Discretionary,"2,258",2017
464,August 2015 Baseline,5. Discretionary,"2,259",2018
464,August 2015 Baseline,5. Discretionary,"2,260",2019
464,August 2015 Baseline,5. Discretionary,"2,261",2020
464,August 2015 Baseline,5. Discretionary,"2,262",2021
464,August 2015 Baseline,5. Discretionary,"2,263",2022
464,August 2015 Baseline,5. Discretionary,"2,264",2023
464,August 2015 Baseline,5. Discretionary,"2,265",2024
464,August 2015 Baseline,5. Discretionary,"2,266",2025
464,August 2015 Baseline,6. Defense Discretionary,"2,267",2015
464,August 2015 Baseline,6. Defense Discretionary,"2,268",2016
464,August 2015 Baseline,6. Defense Discretionary,"2,269",2017
464,August 2015 Baseline,6. Defense Discretionary,"2,270",2018
464,August 2015 Baseline,6. Defense Discretionary,"2,271",2019
464,August 2015 Baseline,6. Defense Discretionary,"2,272",2020
464,August 2015 Baseline,6. Defense Discretionary,"2,273",2021
464,August 2015 Baseline,6. Defense Discretionary,"2,274",2022
464,August 2015 Baseline,6. Defense Discretionary,"2,275",2023
464,August 2015 Baseline,6. Defense Discretionary,"2,276",2024
464,August 2015 Baseline,6. Defense Discretionary,"2,277",2025
464,August 2015 Baseline,7. Nondefense Discretionary,"2,278",2015
464,August 2015 Baseline,7. Nondefense Discretionary,"2,279",2016
464,August 2015 Baseline,7. Nondefense Discretionary,"2,280",2017
464,August 2015 Baseline,7. Nondefense Discretionary,"2,281",2018
464,August 2015 Baseline,7. Nondefense Discretionary,"2,282",2019
464,August 2015 Baseline,7. Nondefense Discretionary,"2,283",2020
464,August 2015 Baseline,7. Nondefense Discretionary,"2,284",2021
464,August 2015 Baseline,7. Nondefense Discretionary,"2,285",2022
464,August 2015 Baseline,7. Nondefense Discretionary,"2,286",2023
464,August 2015 Baseline,7. Nondefense Discretionary,"2,287",2024
464,August 2015 Baseline,7. Nondefense Discretionary,"2,288",2025
464,August 2015 Baseline,8. Net Interest,"2,289",2015
464,August 2015 Baseline,8. Net Interest,"2,290",2016
464,August 2015 Baseline,8. Net Interest,"2,291",2017
464,August 2015 Baseline,8. Net Interest,"2,292",2018
464,August 2015 Baseline,8. Net Interest,"2,293",2019
464,August 2015 Baseline,8. Net Interest,"2,294",2020
464,August 2015 Baseline,8. Net Interest,"2,295",2021
464,August 2015 Baseline,8. Net Interest,"2,296",2022
464,August 2015 Baseline,8. Net Interest,"2,297",2023
464,August 2015 Baseline,8. Net Interest,"2,298",2024
464,August 2015 Baseline,8. Net Interest,"2,299",2025
464,August 2015 Baseline,9. Total Outlays,"2,300",2015
464,August 2015 Baseline,9. Total Outlays,"2,301",2016
464,August 2015 Baseline,9. Total Outlays,"2,302",2017
464,August 2015 Baseline,9. Total Outlays,"2,303",2018
464,August 2015 Baseline,9. Total Outlays,"2,304",2019
464,August 2015 Baseline,9. Total Outlays,"2,305",2020
464,August 2015 Baseline,9. Total Outlays,"2,306",2021
464,August 2015 Baseline,9. Total Outlays,"2,307",2022
464,August 2015 Baseline,9. Total Outlays,"2,308",2023
464,August 2015 Baseline,9. Total Outlays,"2,309",2024
464,August 2015 Baseline,9. Total Outlays,"2,310",2025
474,January 2016 Baseline,0. Mandatory,"2,311",2016
474,January 2016 Baseline,0. Mandatory,"2,312",2017
474,January 2016 Baseline,0. Mandatory,"2,313",2018
474,January 2016 Baseline,0. Mandatory,"2,314",2019
474,January 2016 Baseline,0. Mandatory,"2,315",2020
474,January 2016 Baseline,0. Mandatory,"2,316",2021
474,January 2016 Baseline,0. Mandatory,"2,317",2022
474,January 2016 Baseline,0. Mandatory,"2,318",2023
474,January 2016 Baseline,0. Mandatory,"2,319",2024
474,January 2016 Baseline,0. Mandatory,"2,320",2025
474,January 2016 Baseline,0. Mandatory,"2,321",2026
474,January 2016 Baseline,1. Social Security,"2,322",2016
474,January 2016 Baseline,1. Social Security,"2,323",2017
474,January 2016 Baseline,1. Social Security,"2,324",2018
474,January 2016 Baseline,1. Social Security,"2,325",2019
474,January 2016 Baseline,1. Social Security,"2,326",2020
474,January 2016 Baseline,1. Social Security,"2,327",2021
474,January 2016 Baseline,1. Social Security,"2,328",2022
474,January 2016 Baseline,1. Social Security,"2,329",2023
474,January 2016 Baseline,1. Social Security,"2,330",2024
474,January 2016 Baseline,1. Social Security,"2,331",2025
474,January 2016 Baseline,1. Social Security,"2,332",2026
474,January 2016 Baseline,2. Medicare,"2,333",2016
474,January 2016 Baseline,2. Medicare,"2,334",2017
474,January 2016 Baseline,2. Medicare,"2,335",2018
474,January 2016 Baseline,2. Medicare,"2,336",2019
474,January 2016 Baseline,2. Medicare,"2,337",2020
474,January 2016 Baseline,2. Medicare,"2,338",2021
474,January 2016 Baseline,2. Medicare,"2,339",2022
474,January 2016 Baseline,2. Medicare,"2,340",2023
474,January 2016 Baseline,2. Medicare,"2,341",2024
474,January 2016 Baseline,2. Medicare,"2,342",2025
474,January 2016 Baseline,2. Medicare,"2,343",2026
474,January 2016 Baseline,3. Medicaid,"2,344",2016
474,January 2016 Baseline,3. Medicaid,"2,345",2017
474,January 2016 Baseline,3. Medicaid,"2,346",2018
474,January 2016 Baseline,3. Medicaid,"2,347",2019
474,January 2016 Baseline,3. Medicaid,"2,348",2020
474,January 2016 Baseline,3. Medicaid,"2,349",2021
474,January 2016 Baseline,3. Medicaid,"2,350",2022
474,January 2016 Baseline,3. Medicaid,"2,351",2023
474,January 2016 Baseline,3. Medicaid,"2,352",2024
474,January 2016 Baseline,3. Medicaid,"2,353",2025
474,January 2016 Baseline,3. Medicaid,"2,354",2026
474,January 2016 Baseline,4. Other Mandatory,"2,355",2016
474,January 2016 Baseline,4. Other Mandatory,"2,356",2017
474,January 2016 Baseline,4. Other Mandatory,"2,357",2018
474,January 2016 Baseline,4. Other Mandatory,"2,358",2019
474,January 2016 Baseline,4. Other Mandatory,"2,359",2020
474,January 2016 Baseline,4. Other Mandatory,"2,360",2021
474,January 2016 Baseline,4. Other Mandatory,"2,361",2022
474,January 2016 Baseline,4. Other Mandatory,"2,362",2023
474,January 2016 Baseline,4. Other Mandatory,"2,363",2024
474,January 2016 Baseline,4. Other Mandatory,"2,364",2025
474,January 2016 Baseline,4. Other Mandatory,"2,365",2026
474,January 2016 Baseline,5. Discretionary,"2,366",2016
474,January 2016 Baseline,5. Discretionary,"2,367",2017
474,January 2016 Baseline,5. Discretionary,"2,368",2018
474,January 2016 Baseline,5. Discretionary,"2,369",2019
474,January 2016 Baseline,5. Discretionary,"2,370",2020
474,January 2016 Baseline,5. Discretionary,"2,371",2021
474,January 2016 Baseline,5. Discretionary,"2,372",2022
474,January 2016 Baseline,5. Discretionary,"2,373",2023
474,January 2016 Baseline,5. Discretionary,"2,374",2024
474,January 2016 Baseline,5. Discretionary,"2,375",2025
474,January 2016 Baseline,5. Discretionary,"2,376",2026
474,January 2016 Baseline,6. Defense Discretionary,"2,377",2016
474,January 2016 Baseline,6. Defense Discretionary,"2,378",2017
474,January 2016 Baseline,6. Defense Discretionary,"2,379",2018
474,January 2016 Baseline,6. Defense Discretionary,"2,380",2019
474,January 2016 Baseline,6. Defense Discretionary,"2,381",2020
474,January 2016 Baseline,6. Defense Discretionary,"2,382",2021
474,January 2016 Baseline,6. Defense Discretionary,"2,383",2022
474,January 2016 Baseline,6. Defense Discretionary,"2,384",2023
474,January 2016 Baseline,6. Defense Discretionary,"2,385",2024
474,January 2016 Baseline,6. Defense Discretionary,"2,386",2025
474,January 2016 Baseline,6. Defense Discretionary,"2,387",2026
474,January 2016 Baseline,7. Nondefense Discretionary,"2,388",2016
474,January 2016 Baseline,7. Nondefense Discretionary,"2,389",2017
474,January 2016 Baseline,7. Nondefense Discretionary,"2,390",2018
474,January 2016 Baseline,7. Nondefense Discretionary,"2,391",2019
474,January 2016 Baseline,7. Nondefense Discretionary,"2,392",2020
474,January 2016 Baseline,7. Nondefense Discretionary,"2,393",2021
474,January 2016 Baseline,7. Nondefense Discretionary,"2,394",2022
474,January 2016 Baseline,7. Nondefense Discretionary,"2,395",2023
474,January 2016 Baseline,7. Nondefense Discretionary,"2,396",2024
474,January 2016 Baseline,7. Nondefense Discretionary,"2,397",2025
474,January 2016 Baseline,7. Nondefense Discretionary,"2,398",2026
474,January 2016 Baseline,8. Net Interest,"2,399",2016
474,January 2016 Baseline,8. Net Interest,"2,400",2017
474,January 2016 Baseline,8. Net Interest,"2,401",2018
474,January 2016 Baseline,8. Net Interest,"2,402",2019
474,January 2016 Baseline,8. Net Interest,"2,403",2020
474,January 2016 Baseline,8. Net Interest,"2,404",2021
474,January 2016 Baseline,8. Net Interest,"2,405",2022
474,January 2016 Baseline,8. Net Interest,"2,406",2023
474,January 2016 Baseline,8. Net Interest,"2,407",2024
474,January 2016 Baseline,8. Net Interest,"2,408",2025
474,January 2016 Baseline,8. Net Interest,"2,409",2026
474,January 2016 Baseline,9. Total Outlays,"2,410",2016
474,January 2016 Baseline,9. Total Outlays,"2,411",2017
474,January 2016 Baseline,9. Total Outlays,"2,412",2018
474,January 2016 Baseline,9. Total Outlays,"2,413",2019
474,January 2016 Baseline,9. Total Outlays,"2,414",2020
474,January 2016 Baseline,9. Total Outlays,"2,415",2021
474,January 2016 Baseline,9. Total Outlays,"2,416",2022
474,January 2016 Baseline,9. Total Outlays,"2,417",2023
474,January 2016 Baseline,9. Total Outlays,"2,418",2024
474,January 2016 Baseline,9. Total Outlays,"2,419",2025
474,January 2016 Baseline,9. Total Outlays,"2,420",2026
484,March 2016 baseline,0. Mandatory,"2,421",2016
484,March 2016 baseline,0. Mandatory,"2,422",2017
484,March 2016 baseline,0. Mandatory,"2,423",2018
484,March 2016 baseline,0. Mandatory,"2,424",2019
484,March 2016 baseline,0. Mandatory,"2,425",2020
484,March 2016 baseline,0. Mandatory,"2,426",2021
484,March 2016 baseline,0. Mandatory,"2,427",2022
484,March 2016 baseline,0. Mandatory,"2,428",2023
484,March 2016 baseline,0. Mandatory,"2,429",2024
484,March 2016 baseline,0. Mandatory,"2,430",2025
484,March 2016 baseline,0. Mandatory,"2,431",2026
484,March 2016 baseline,1. Social Security,"2,432",2016
484,March 2016 baseline,1. Social Security,"2,433",2017
484,March 2016 baseline,1. Social Security,"2,434",2018
484,March 2016 baseline,1. Social Security,"2,435",2019
484,March 2016 baseline,1. Social Security,"2,436",2020
484,March 2016 baseline,1. Social Security,"2,437",2021
484,March 2016 baseline,1. Social Security,"2,438",2022
484,March 2016 baseline,1. Social Security,"2,439",2023
484,March 2016 baseline,1. Social Security,"2,440",2024
484,March 2016 baseline,1. Social Security,"2,441",2025
484,March 2016 baseline,1. Social Security,"2,442",2026
484,March 2016 baseline,2. Medicare,"2,443",2016
484,March 2016 baseline,2. Medicare,"2,444",2017
484,March 2016 baseline,2. Medicare,"2,445",2018
484,March 2016 baseline,2. Medicare,"2,446",2019
484,March 2016 baseline,2. Medicare,"2,447",2020
484,March 2016 baseline,2. Medicare,"2,448",2021
484,March 2016 baseline,2. Medicare,"2,449",2022
484,March 2016 baseline,2. Medicare,"2,450",2023
484,March 2016 baseline,2. Medicare,"2,451",2024
484,March 2016 baseline,2. Medicare,"2,452",2025
484,March 2016 baseline,2. Medicare,"2,453",2026
484,March 2016 baseline,3. Medicaid,"2,454",2016
484,March 2016 baseline,3. Medicaid,"2,455",2017
484,March 2016 baseline,3. Medicaid,"2,456",2018
484,March 2016 baseline,3. Medicaid,"2,457",2019
484,March 2016 baseline,3. Medicaid,"2,458",2020
484,March 2016 baseline,3. Medicaid,"2,459",2021
484,March 2016 baseline,3. Medicaid,"2,460",2022
484,March 2016 baseline,3. Medicaid,"2,461",2023
484,March 2016 baseline,3. Medicaid,"2,462",2024
484,March 2016 baseline,3. Medicaid,"2,463",2025
484,March 2016 baseline,3. Medicaid,"2,464",2026
484,March 2016 baseline,4. Other Mandatory,"2,465",2016
484,March 2016 baseline,4. Other Mandatory,"2,466",2017
484,March 2016 baseline,4. Other Mandatory,"2,467",2018
484,March 2016 baseline,4. Other Mandatory,"2,468",2019
484,March 2016 baseline,4. Other Mandatory,"2,469",2020
484,March 2016 baseline,4. Other Mandatory,"2,470",2021
484,March 2016 baseline,4. Other Mandatory,"2,471",2022
484,March 2016 baseline,4. Other Mandatory,"2,472",2023
484,March 2016 baseline,4. Other Mandatory,"2,473",2024
484,March 2016 baseline,4. Other Mandatory,"2,474",2025
484,March 2016 baseline,4. Other Mandatory,"2,475",2026
484,March 2016 baseline,5. Discretionary,"2,476",2016
484,March 2016 baseline,5. Discretionary,"2,477",2017
484,March 2016 baseline,5. Discretionary,"2,478",2018
484,March 2016 baseline,5. Discretionary,"2,479",2019
484,March 2016 baseline,5. Discretionary,"2,480",2020
484,March 2016 baseline,5. Discretionary,"2,481",2021
484,March 2016 baseline,5. Discretionary,"2,482",2022
484,March 2016 baseline,5. Discretionary,"2,483",2023
484,March 2016 baseline,5. Discretionary,"2,484",2024
484,March 2016 baseline,5. Discretionary,"2,485",2025
484,March 2016 baseline,5. Discretionary,"2,486",2026
484,March 2016 baseline,6. Defense Discretionary,"2,487",2016
484,March 2016 baseline,6. Defense Discretionary,"2,488",2017
484,March 2016 baseline,6. Defense Discretionary,"2,489",2018
484,March 2016 baseline,6. Defense Discretionary,"2,490",2019
484,March 2016 baseline,6. Defense Discretionary,"2,491",2020
484,March 2016 baseline,6. Defense Discretionary,"2,492",2021
484,March 2016 baseline,6. Defense Discretionary,"2,493",2022
484,March 2016 baseline,6. Defense Discretionary,"2,494",2023
484,March 2016 baseline,6. Defense Discretionary,"2,495",2024
484,March 2016 baseline,6. Defense Discretionary,"2,496",2025
484,March 2016 baseline,6. Defense Discretionary,"2,497",2026
484,March 2016 baseline,7. Nondefense Discretionary,"2,498",2016
484,March 2016 baseline,7. Nondefense Discretionary,"2,499",2017
484,March 2016 baseline,7. Nondefense Discretionary,"2,500",2018
484,March 2016 baseline,7. Nondefense Discretionary,"2,501",2019
484,March 2016 baseline,7. Nondefense Discretionary,"2,502",2020
484,March 2016 baseline,7. Nondefense Discretionary,"2,503",2021
484,March 2016 baseline,7. Nondefense Discretionary,"2,504",2022
484,March 2016 baseline,7. Nondefense Discretionary,"2,505",2023
484,March 2016 baseline,7. Nondefense Discretionary,"2,506",2024
484,March 2016 baseline,7. Nondefense Discretionary,"2,507",2025
484,March 2016 baseline,7. Nondefense Discretionary,"2,508",2026
484,March 2016 baseline,8. Net Interest,"2,509",2016
484,March 2016 baseline,8. Net Interest,"2,510",2017
484,March 2016 baseline,8. Net Interest,"2,511",2018
484,March 2016 baseline,8. Net Interest,"2,512",2019
484,March 2016 baseline,8. Net Interest,"2,513",2020
484,March 2016 baseline,8. Net Interest,"2,514",2021
484,March 2016 baseline,8. Net Interest,"2,515",2022
484,March 2016 baseline,8. Net Interest,"2,516",2023
484,March 2016 baseline,8. Net Interest,"2,517",2024
484,March 2016 baseline,8. Net Interest,"2,518",2025
484,March 2016 baseline,8. Net Interest,"2,519",2026
484,March 2016 baseline,9. Total Outlays,"2,520",2016
484,March 2016 baseline,9. Total Outlays,"2,521",2017
