PsetID,Program,Outlays,Year
564,Discretionary,600,2025
464,Discretionary,600,2021
394,Discretionary,600,2019
540,Discretionary,600,2024
404,Discretionary,600,2019
254,Discretionary,600,2015
544,Discretionary,600,2025
384,Discretionary,600,2018
484,Discretionary,600,2022
294,Discretionary,600,2016
264,Discretionary,600,2015
574,Discretionary,600,2026
514,Discretionary,600,2023
444,Discretionary,600,2021
424,Discretionary,600,2020
314,Discretionary,600,2016
344,Discretionary,600,2017
604,Discretionary,600,2027
304,Discretionary,600,2016
594,Discretionary,600,2026
554,Discretionary,600,2025
434,Discretionary,600,2021
364,Discretionary,600,2019
554,Discretionary,600,2026
564,Discretionary,600,2026
454,Discretionary,600,2022
514,Discretionary,600,2024
334,Discretionary,600,2018
254,Discretionary,600,2016
404,Discretionary,600,2020
394,Discretionary,600,2020
324,Discretionary,600,2017
444,Discretionary,600,2022
414,Discretionary,600,2021
574,Discretionary,600,2027
374,Discretionary,600,2019
384,Discretionary,600,2019
264,Discretionary,600,2016
484,Discretionary,600,2023
304,Discretionary,600,2017
594,Discretionary,600,2027
354,Discretionary,600,2018
544,Discretionary,600,2026
424,Discretionary,600,2021
540,Discretionary,600,2025
464,Discretionary,600,2022
604,Discretionary,600,2028
314,Discretionary,600,2017
344,Discretionary,600,2018
494,Discretionary,600,2023
294,Discretionary,600,2017
584,Discretionary,600,2027
504,Discretionary,600,2024
284,Discretionary,600,2016
474,Discretionary,600,2023
524,Discretionary,600,2025
314,Discretionary,600,2018
404,Discretionary,600,2021
394,Discretionary,600,2021
444,Discretionary,600,2023
604,Discretionary,600,2029
464,Discretionary,600,2023
304,Discretionary,600,2018
524,Discretionary,600,2026
334,Discretionary,600,2019
594,Discretionary,600,2028
544,Discretionary,600,2027
254,Discretionary,600,2017
424,Discretionary,600,2022
364,Discretionary,600,2020
474,Discretionary,600,2024
294,Discretionary,600,2018
264,Discretionary,600,2017
494,Discretionary,600,2024
324,Discretionary,600,2018
584,Discretionary,600,2028
354,Discretionary,600,2019
344,Discretionary,600,2019
564,Discretionary,600,2027
504,Discretionary,600,2025
454,Discretionary,600,2023
434,Discretionary,600,2022
554,Discretionary,600,2027
384,Discretionary,600,2020
484,Discretionary,600,2024
374,Discretionary,600,2020
540,Discretionary,600,2026
284,Discretionary,600,2017
414,Discretionary,600,2022
514,Discretionary,600,2025
574,Discretionary,600,2028
314,Discretionary,600,2019
494,Discretionary,600,2025
504,Discretionary,600,2026
374,Discretionary,600,2021
304,Discretionary,600,2019
354,Discretionary,600,2020
584,Discretionary,600,2029
414,Discretionary,600,2023
474,Discretionary,600,2025
434,Discretionary,600,2023
294,Discretionary,600,2019
424,Discretionary,600,2023
564,Discretionary,600,2028
284,Discretionary,600,2018
454,Discretionary,600,2024
514,Discretionary,600,2026
524,Discretionary,600,2027
364,Discretionary,600,2021
544,Discretionary,600,2028
540,Discretionary,600,2027
464,Discretionary,600,2024
324,Discretionary,600,2019
344,Discretionary,600,2020
254,Discretionary,600,2018
384,Discretionary,600,2021
574,Discretionary,600,2029
444,Discretionary,600,2024
394,Discretionary,600,2022
484,Discretionary,600,2025
404,Discretionary,600,2022
264,Discretionary,600,2018
594,Discretionary,600,2029
554,Discretionary,600,2028
604,Discretionary,600,2030
334,Discretionary,600,2020
564,Discretionary,600,2029
484,Discretionary,600,2026
514,Discretionary,600,2027
604,Discretionary,600,2031
434,Discretionary,600,2024
294,Discretionary,600,2020
554,Discretionary,600,2029
314,Discretionary,600,2020
574,Discretionary,600,2030
384,Discretionary,600,2022
414,Discretionary,600,2024
344,Discretionary,600,2021
444,Discretionary,600,2025
304,Discretionary,600,2020
464,Discretionary,600,2025
324,Discretionary,600,2020
544,Discretionary,600,2029
594,Discretionary,600,2030
540,Discretionary,600,2028
284,Discretionary,600,2019
494,Discretionary,600,2026
374,Discretionary,600,2022
264,Discretionary,600,2019
404,Discretionary,600,2023
364,Discretionary,600,2022
334,Discretionary,600,2021
394,Discretionary,600,2023
354,Discretionary,600,2021
504,Discretionary,600,2027
474,Discretionary,600,2026
584,Discretionary,600,2030
454,Discretionary,600,2025
524,Discretionary,600,2028
254,Discretionary,600,2019
424,Discretionary,600,2024
254,Defense Discretionary,600,2009
264,Defense Discretionary,600,2009
284,Defense Discretionary,600,2009
294,Defense Discretionary,600,2010
304,Defense Discretionary,600,2010
314,Defense Discretionary,600,2010
324,Defense Discretionary,600,2010
334,Defense Discretionary,600,2011
344,Defense Discretionary,600,2011
354,Defense Discretionary,600,2011
364,Defense Discretionary,600,2012
374,Defense Discretionary,600,2012
384,Defense Discretionary,600,2012
394,Defense Discretionary,600,2013
404,Defense Discretionary,600,2013
414,Defense Discretionary,600,2014
424,Defense Discretionary,600,2014
434,Defense Discretionary,600,2014
444,Defense Discretionary,600,2015
454,Defense Discretionary,600,2015
464,Defense Discretionary,600,2015
474,Defense Discretionary,600,2016
484,Defense Discretionary,600,2016
494,Defense Discretionary,600,2016
504,Defense Discretionary,600,2017
514,Defense Discretionary,600,2017
524,Defense Discretionary,600,2018
540,Defense Discretionary,600,2018
544,Defense Discretionary,600,2019
554,Defense Discretionary,600,2019
564,Defense Discretionary,600,2019
574,Defense Discretionary,600,2020
584,Defense Discretionary,600,2020
594,Defense Discretionary,600,2020
604,Defense Discretionary,600,2021
254,Defense Discretionary,600,2010
264,Defense Discretionary,600,2010
284,Defense Discretionary,600,2010
294,Defense Discretionary,600,2011
304,Defense Discretionary,600,2011
314,Defense Discretionary,600,2011
324,Defense Discretionary,600,2011
334,Defense Discretionary,600,2012
344,Defense Discretionary,600,2012
354,Defense Discretionary,600,2012
364,Defense Discretionary,600,2013
374,Defense Discretionary,600,2013
384,Defense Discretionary,600,2013
394,Defense Discretionary,600,2014
404,Defense Discretionary,600,2014
414,Defense Discretionary,600,2015
424,Defense Discretionary,600,2015
434,Defense Discretionary,600,2015
444,Defense Discretionary,600,2016
454,Defense Discretionary,600,2016
464,Defense Discretionary,600,2016
474,Defense Discretionary,600,2017
484,Defense Discretionary,600,2017
494,Defense Discretionary,600,2017
504,Defense Discretionary,600,2018
514,Defense Discretionary,600,2018
524,Defense Discretionary,600,2019
540,Defense Discretionary,600,2019
544,Defense Discretionary,600,2020
554,Defense Discretionary,600,2020
564,Defense Discretionary,600,2020
574,Defense Discretionary,600,2021
584,Defense Discretionary,600,2021
594,Defense Discretionary,600,2021
604,Defense Discretionary,600,2022
254,Defense Discretionary,600,2011
264,Defense Discretionary,600,2011
284,Defense Discretionary,600,2011
294,Defense Discretionary,600,2012
304,Defense Discretionary,600,2012
314,Defense Discretionary,600,2012
324,Defense Discretionary,600,2012
334,Defense Discretionary,600,2013
344,Defense Discretionary,600,2013
354,Defense Discretionary,600,2013
364,Defense Discretionary,600,2014
374,Defense Discretionary,600,2014
384,Defense Discretionary,600,2014
394,Defense Discretionary,600,2015
404,Defense Discretionary,600,2015
414,Defense Discretionary,600,2016
424,Defense Discretionary,600,2016
434,Defense Discretionary,600,2016
444,Defense Discretionary,600,2017
454,Defense Discretionary,600,2017
464,Defense Discretionary,600,2017
474,Defense Discretionary,600,2018
484,Defense Discretionary,600,2018
494,Defense Discretionary,600,2018
504,Defense Discretionary,600,2019
514,Defense Discretionary,600,2019
524,Defense Discretionary,600,2020
540,Defense Discretionary,600,2020
544,Defense Discretionary,600,2021
554,Defense Discretionary,600,2021
564,Defense Discretionary,600,2021
574,Defense Discretionary,600,2022
584,Defense Discretionary,600,2022
594,Defense Discretionary,600,2022
604,Defense Discretionary,600,2023
254,Defense Discretionary,600,2012
264,Defense Discretionary,600,2012
284,Defense Discretionary,600,2012
294,Defense Discretionary,600,2013
304,Defense Discretionary,600,2013
314,Defense Discretionary,600,2013
324,Defense Discretionary,600,2013
334,Defense Discretionary,600,2014
344,Defense Discretionary,600,2014
354,Defense Discretionary,600,2014
364,Defense Discretionary,600,2015
374,Defense Discretionary,600,2015
384,Defense Discretionary,600,2015
394,Defense Discretionary,600,2016
404,Defense Discretionary,600,2016
414,Defense Discretionary,600,2017
424,Defense Discretionary,600,2017
434,Defense Discretionary,600,2017
444,Defense Discretionary,600,2018
454,Defense Discretionary,600,2018
464,Defense Discretionary,600,2018
474,Defense Discretionary,600,2019
484,Defense Discretionary,600,2019
494,Defense Discretionary,600,2019
504,Defense Discretionary,600,2020
514,Defense Discretionary,600,2020
524,Defense Discretionary,600,2021
540,Defense Discretionary,600,2021
544,Defense Discretionary,600,2022
554,Defense Discretionary,600,2022
564,Defense Discretionary,600,2022
574,Defense Discretionary,600,2023
584,Defense Discretionary,600,2023
594,Defense Discretionary,600,2023
604,Defense Discretionary,600,2024
254,Defense Discretionary,600,2013
264,Defense Discretionary,600,2013
284,Defense Discretionary,600,2013
294,Defense Discretionary,600,2014
304,Defense Discretionary,600,2014
314,Defense Discretionary,600,2014
324,Defense Discretionary,600,2014
334,Defense Discretionary,600,2015
344,Defense Discretionary,600,2015
354,Defense Discretionary,600,2015
364,Defense Discretionary,600,2016
374,Defense Discretionary,600,2016
384,Defense Discretionary,600,2016
394,Defense Discretionary,600,2017
404,Defense Discretionary,600,2017
414,Defense Discretionary,600,2018
424,Defense Discretionary,600,2018
434,Defense Discretionary,600,2018
444,Defense Discretionary,600,2019
454,Defense Discretionary,600,2019
464,Defense Discretionary,600,2019
474,Defense Discretionary,600,2020
484,Defense Discretionary,600,2020
494,Defense Discretionary,600,2020
504,Defense Discretionary,600,2021
514,Defense Discretionary,600,2021
524,Defense Discretionary,600,2022
540,Defense Discretionary,600,2022
544,Defense Discretionary,600,2023
554,Defense Discretionary,600,2023
564,Defense Discretionary,600,2023
574,Defense Discretionary,600,2024
584,Defense Discretionary,600,2024
594,Defense Discretionary,600,2024
604,Defense Discretionary,600,2025
254,Defense Discretionary,600,2014
264,Defense Discretionary,600,2014
284,Defense Discretionary,600,2014
294,Defense Discretionary,600,2015
304,Defense Discretionary,600,2015
314,Defense Discretionary,600,2015
324,Defense Discretionary,600,2015
334,Defense Discretionary,600,2016
344,Defense Discretionary,600,2016
354,Defense Discretionary,600,2016
364,Defense Discretionary,600,2017
374,Defense Discretionary,600,2017
384,Defense Discretionary,600,2017
394,Defense Discretionary,600,2018
404,Defense Discretionary,600,2018
414,Defense Discretionary,600,2019
424,Defense Discretionary,600,2019
434,Defense Discretionary,600,2019
444,Defense Discretionary,600,2020
454,Defense Discretionary,600,2020
464,Defense Discretionary,600,2020
474,Defense Discretionary,600,2021
484,Defense Discretionary,600,2021
494,Defense Discretionary,600,2021
504,Defense Discretionary,600,2022
514,Defense Discretionary,600,2022
524,Defense Discretionary,600,2023
540,Defense Discretionary,600,2023
544,Defense Discretionary,600,2024
554,Defense Discretionary,600,2024
564,Defense Discretionary,600,2024
574,Defense Discretionary,600,2025
584,Defense Discretionary,600,2025
594,Defense Discretionary,600,2025
604,Defense Discretionary,600,2026
254,Defense Discretionary,600,2015
264,Defense Discretionary,600,2015
284,Defense Discretionary,600,2015
294,Defense Discretionary,600,2016
304,Defense Discretionary,600,2016
314,Defense Discretionary,600,2016
324,Defense Discretionary,600,2016
334,Defense Discretionary,600,2017
344,Defense Discretionary,600,2017
354,Defense Discretionary,600,2017
364,Defense Discretionary,600,2018
374,Defense Discretionary,600,2018
384,Defense Discretionary,600,2018
394,Defense Discretionary,600,2019
404,Defense Discretionary,600,2019
414,Defense Discretionary,600,2020
424,Defense Discretionary,600,2020
434,Defense Discretionary,600,2020
444,Defense Discretionary,600,2021
454,Defense Discretionary,600,2021
464,Defense Discretionary,600,2021
474,Defense Discretionary,600,2022
484,Defense Discretionary,600,2022
494,Defense Discretionary,600,2022
504,Defense Discretionary,600,2023
514,Defense Discretionary,600,2023
524,Defense Discretionary,600,2024
540,Defense Discretionary,600,2024
544,Defense Discretionary,600,2025
554,Defense Discretionary,600,2025
564,Defense Discretionary,600,2025
574,Defense Discretionary,600,2026
584,Defense Discretionary,600,2026
594,Defense Discretionary,600,2026
604,Defense Discretionary,600,2027
254,Defense Discretionary,600,2016
264,Defense Discretionary,600,2016
284,Defense Discretionary,600,2016
294,Defense Discretionary,600,2017
304,Defense Discretionary,600,2017
314,Defense Discretionary,600,2017
324,Defense Discretionary,600,2017
334,Defense Discretionary,600,2018
344,Defense Discretionary,600,2018
354,Defense Discretionary,600,2018
364,Defense Discretionary,600,2019
374,Defense Discretionary,600,2019
384,Defense Discretionary,600,2019
394,Defense Discretionary,600,2020
404,Defense Discretionary,600,2020
414,Defense Discretionary,600,2021
424,Defense Discretionary,600,2021
434,Defense Discretionary,600,2021
444,Defense Discretionary,600,2022
454,Defense Discretionary,600,2022
464,Defense Discretionary,600,2022
474,Defense Discretionary,600,2023
484,Defense Discretionary,600,2023
494,Defense Discretionary,600,2023
504,Defense Discretionary,600,2024
514,Defense Discretionary,600,2024
524,Defense Discretionary,600,2025
540,Defense Discretionary,600,2025
544,Defense Discretionary,600,2026
554,Defense Discretionary,600,2026
564,Defense Discretionary,600,2026
574,Defense Discretionary,600,2027
584,Defense Discretionary,600,2027
594,Defense Discretionary,600,2027
604,Defense Discretionary,600,2028
254,Defense Discretionary,600,2017
264,Defense Discretionary,600,2017
284,Defense Discretionary,600,2017
294,Defense Discretionary,600,2018
304,Defense Discretionary,600,2018
314,Defense Discretionary,600,2018
324,Defense Discretionary,600,2018
334,Defense Discretionary,600,2019
344,Defense Discretionary,600,2019
354,Defense Discretionary,600,2019
364,Defense Discretionary,600,2020
374,Defense Discretionary,600,2020
384,Defense Discretionary,600,2020
394,Defense Discretionary,600,2021
404,Defense Discretionary,600,2021
414,Defense Discretionary,600,2022
424,Defense Discretionary,600,2022
434,Defense Discretionary,600,2022
444,Defense Discretionary,600,2023
454,Defense Discretionary,600,2023
464,Defense Discretionary,600,2023
474,Defense Discretionary,600,2024
484,Defense Discretionary,600,2024
494,Defense Discretionary,600,2024
504,Defense Discretionary,600,2025
514,Defense Discretionary,600,2025
524,Defense Discretionary,600,2026
540,Defense Discretionary,600,2026
544,Defense Discretionary,600,2027
554,Defense Discretionary,600,2027
564,Defense Discretionary,600,2027
574,Defense Discretionary,600,2028
584,Defense Discretionary,600,2028
594,Defense Discretionary,600,2028
604,Defense Discretionary,600,2029
254,Defense Discretionary,600,2018
264,Defense Discretionary,600,2018
284,Defense Discretionary,600,2018
294,Defense Discretionary,600,2019
304,Defense Discretionary,600,2019
314,Defense Discretionary,600,2019
324,Defense Discretionary,600,2019
334,Defense Discretionary,600,2020
344,Defense Discretionary,600,2020
354,Defense Discretionary,600,2020
364,Defense Discretionary,600,2021
374,Defense Discretionary,600,2021
384,Defense Discretionary,600,2021
394,Defense Discretionary,600,2022
404,Defense Discretionary,600,2022
414,Defense Discretionary,600,2023
424,Defense Discretionary,600,2023
434,Defense Discretionary,600,2023
444,Defense Discretionary,600,2024
454,Defense Discretionary,600,2024
464,Defense Discretionary,600,2024
474,Defense Discretionary,600,2025
484,Defense Discretionary,600,2025
494,Defense Discretionary,600,2025
504,Defense Discretionary,600,2026
514,Defense Discretionary,600,2026
524,Defense Discretionary,600,2027
540,Defense Discretionary,600,2027
544,Defense Discretionary,600,2028
554,Defense Discretionary,600,2028
564,Defense Discretionary,600,2028
574,Defense Discretionary,600,2029
584,Defense Discretionary,600,2029
594,Defense Discretionary,600,2029
604,Defense Discretionary,600,2030
254,Defense Discretionary,600,2019
264,Defense Discretionary,600,2019
284,Defense Discretionary,600,2019
294,Defense Discretionary,600,2020
304,Defense Discretionary,600,2020
314,Defense Discretionary,600,2020
324,Defense Discretionary,600,2020
334,Defense Discretionary,600,2021
344,Defense Discretionary,600,2021
354,Defense Discretionary,600,2021
364,Defense Discretionary,600,2022
374,Defense Discretionary,600,2022
384,Defense Discretionary,600,2022
394,Defense Discretionary,600,2023
404,Defense Discretionary,600,2023
414,Defense Discretionary,600,2024
424,Defense Discretionary,600,2024
434,Defense Discretionary,600,2024
444,Defense Discretionary,600,2025
454,Defense Discretionary,600,2025
464,Defense Discretionary,600,2025
474,Defense Discretionary,600,2026
484,Defense Discretionary,600,2026
494,Defense Discretionary,600,2026
504,Defense Discretionary,600,2027
514,Defense Discretionary,600,2027
524,Defense Discretionary,600,2028
540,Defense Discretionary,600,2028
544,Defense Discretionary,600,2029
554,Defense Discretionary,600,2029
564,Defense Discretionary,600,2029
574,Defense Discretionary,600,2030
584,Defense Discretionary,600,2030
594,Defense Discretionary,600,2030
604,Defense Discretionary,600,2031
374,Nondefense Discretionary,600,2012
394,Nondefense Discretionary,600,2013
494,Nondefense Discretionary,600,2016
474,Nondefense Discretionary,600,2016
464,Nondefense Discretionary,600,2015
544,Nondefense Discretionary,600,2019
584,Nondefense Discretionary,600,2020
414,Nondefense Discretionary,600,2014
524,Nondefense Discretionary,600,2018
434,Nondefense Discretionary,600,2014
424,Nondefense Discretionary,600,2014
354,Nondefense Discretionary,600,2011
504,Nondefense Discretionary,600,2017
404,Nondefense Discretionary,600,2013
284,Nondefense Discretionary,600,2009
364,Nondefense Discretionary,600,2012
334,Nondefense Discretionary,600,2011
540,Nondefense Discretionary,600,2018
384,Nondefense Discretionary,600,2012
574,Nondefense Discretionary,600,2020
304,Nondefense Discretionary,600,2010
454,Nondefense Discretionary,600,2015
254,Nondefense Discretionary,600,2009
554,Nondefense Discretionary,600,2019
314,Nondefense Discretionary,600,2010
564,Nondefense Discretionary,600,2019
484,Nondefense Discretionary,600,2016
594,Nondefense Discretionary,600,2020
324,Nondefense Discretionary,600,2010
604,Nondefense Discretionary,600,2021
514,Nondefense Discretionary,600,2017
264,Nondefense Discretionary,600,2009
344,Nondefense Discretionary,600,2011
294,Nondefense Discretionary,600,2010
444,Nondefense Discretionary,600,2015
494,Nondefense Discretionary,600,2017
414,Nondefense Discretionary,600,2015
374,Nondefense Discretionary,600,2013
584,Nondefense Discretionary,600,2021
514,Nondefense Discretionary,600,2018
324,Nondefense Discretionary,600,2011
254,Nondefense Discretionary,600,2010
474,Nondefense Discretionary,600,2017
540,Nondefense Discretionary,600,2019
434,Nondefense Discretionary,600,2015
344,Nondefense Discretionary,600,2012
444,Nondefense Discretionary,600,2016
264,Nondefense Discretionary,600,2010
364,Nondefense Discretionary,600,2013
554,Nondefense Discretionary,600,2020
574,Nondefense Discretionary,600,2021
294,Nondefense Discretionary,600,2011
604,Nondefense Discretionary,600,2022
464,Nondefense Discretionary,600,2016
384,Nondefense Discretionary,600,2013
544,Nondefense Discretionary,600,2020
594,Nondefense Discretionary,600,2021
424,Nondefense Discretionary,600,2015
484,Nondefense Discretionary,600,2017
524,Nondefense Discretionary,600,2019
404,Nondefense Discretionary,600,2014
314,Nondefense Discretionary,600,2011
334,Nondefense Discretionary,600,2012
394,Nondefense Discretionary,600,2014
564,Nondefense Discretionary,600,2020
354,Nondefense Discretionary,600,2012
504,Nondefense Discretionary,600,2018
284,Nondefense Discretionary,600,2010
454,Nondefense Discretionary,600,2016
304,Nondefense Discretionary,600,2011
264,Nondefense Discretionary,600,2011
524,Nondefense Discretionary,600,2020
304,Nondefense Discretionary,600,2012
574,Nondefense Discretionary,600,2022
424,Nondefense Discretionary,600,2016
514,Nondefense Discretionary,600,2019
314,Nondefense Discretionary,600,2012
334,Nondefense Discretionary,600,2013
540,Nondefense Discretionary,600,2020
474,Nondefense Discretionary,600,2018
594,Nondefense Discretionary,600,2022
444,Nondefense Discretionary,600,2017
554,Nondefense Discretionary,600,2021
324,Nondefense Discretionary,600,2012
294,Nondefense Discretionary,600,2012
604,Nondefense Discretionary,600,2023
494,Nondefense Discretionary,600,2018
284,Nondefense Discretionary,600,2011
584,Nondefense Discretionary,600,2022
434,Nondefense Discretionary,600,2016
364,Nondefense Discretionary,600,2014
344,Nondefense Discretionary,600,2013
484,Nondefense Discretionary,600,2018
394,Nondefense Discretionary,600,2015
254,Nondefense Discretionary,600,2011
564,Nondefense Discretionary,600,2021
404,Nondefense Discretionary,600,2015
544,Nondefense Discretionary,600,2021
464,Nondefense Discretionary,600,2017
384,Nondefense Discretionary,600,2014
374,Nondefense Discretionary,600,2014
354,Nondefense Discretionary,600,2013
454,Nondefense Discretionary,600,2017
504,Nondefense Discretionary,600,2019
414,Nondefense Discretionary,600,2016
424,Nondefense Discretionary,600,2017
354,Nondefense Discretionary,600,2014
540,Nondefense Discretionary,600,2021
314,Nondefense Discretionary,600,2013
344,Nondefense Discretionary,600,2014
504,Nondefense Discretionary,600,2020
304,Nondefense Discretionary,600,2013
294,Nondefense Discretionary,600,2013
324,Nondefense Discretionary,600,2013
454,Nondefense Discretionary,600,2018
494,Nondefense Discretionary,600,2019
464,Nondefense Discretionary,600,2018
584,Nondefense Discretionary,600,2023
514,Nondefense Discretionary,600,2020
284,Nondefense Discretionary,600,2012
564,Nondefense Discretionary,600,2022
544,Nondefense Discretionary,600,2022
474,Nondefense Discretionary,600,2019
524,Nondefense Discretionary,600,2021
334,Nondefense Discretionary,600,2014
444,Nondefense Discretionary,600,2018
434,Nondefense Discretionary,600,2017
254,Nondefense Discretionary,600,2012
404,Nondefense Discretionary,600,2016
364,Nondefense Discretionary,600,2015
574,Nondefense Discretionary,600,2023
394,Nondefense Discretionary,600,2016
604,Nondefense Discretionary,600,2024
384,Nondefense Discretionary,600,2015
374,Nondefense Discretionary,600,2015
594,Nondefense Discretionary,600,2023
554,Nondefense Discretionary,600,2022
484,Nondefense Discretionary,600,2019
414,Nondefense Discretionary,600,2017
264,Nondefense Discretionary,600,2012
514,Nondefense Discretionary,600,2021
344,Nondefense Discretionary,600,2015
484,Nondefense Discretionary,600,2020
564,Nondefense Discretionary,600,2023
384,Nondefense Discretionary,600,2016
554,Nondefense Discretionary,600,2023
294,Nondefense Discretionary,600,2014
354,Nondefense Discretionary,600,2015
454,Nondefense Discretionary,600,2019
464,Nondefense Discretionary,600,2019
284,Nondefense Discretionary,600,2013
304,Nondefense Discretionary,600,2014
574,Nondefense Discretionary,600,2024
314,Nondefense Discretionary,600,2014
524,Nondefense Discretionary,600,2022
394,Nondefense Discretionary,600,2017
334,Nondefense Discretionary,600,2015
444,Nondefense Discretionary,600,2019
254,Nondefense Discretionary,600,2013
404,Nondefense Discretionary,600,2017
474,Nondefense Discretionary,600,2020
414,Nondefense Discretionary,600,2018
374,Nondefense Discretionary,600,2016
594,Nondefense Discretionary,600,2024
494,Nondefense Discretionary,600,2020
604,Nondefense Discretionary,600,2025
544,Nondefense Discretionary,600,2023
540,Nondefense Discretionary,600,2022
504,Nondefense Discretionary,600,2021
264,Nondefense Discretionary,600,2013
364,Nondefense Discretionary,600,2016
584,Nondefense Discretionary,600,2024
424,Nondefense Discretionary,600,2018
324,Nondefense Discretionary,600,2014
434,Nondefense Discretionary,600,2018
604,Nondefense Discretionary,600,2026
464,Nondefense Discretionary,600,2020
294,Nondefense Discretionary,600,2015
384,Nondefense Discretionary,600,2017
284,Nondefense Discretionary,600,2014
524,Nondefense Discretionary,600,2023
594,Nondefense Discretionary,600,2025
554,Nondefense Discretionary,600,2024
354,Nondefense Discretionary,600,2016
304,Nondefense Discretionary,600,2015
334,Nondefense Discretionary,600,2016
254,Nondefense Discretionary,600,2014
404,Nondefense Discretionary,600,2018
314,Nondefense Discretionary,600,2015
494,Nondefense Discretionary,600,2021
394,Nondefense Discretionary,600,2018
324,Nondefense Discretionary,600,2015
454,Nondefense Discretionary,600,2020
414,Nondefense Discretionary,600,2019
504,Nondefense Discretionary,600,2022
374,Nondefense Discretionary,600,2017
584,Nondefense Discretionary,600,2025
264,Nondefense Discretionary,600,2014
474,Nondefense Discretionary,600,2021
364,Nondefense Discretionary,600,2017
544,Nondefense Discretionary,600,2024
540,Nondefense Discretionary,600,2023
564,Nondefense Discretionary,600,2024
514,Nondefense Discretionary,600,2022
424,Nondefense Discretionary,600,2019
484,Nondefense Discretionary,600,2021
344,Nondefense Discretionary,600,2016
434,Nondefense Discretionary,600,2019
574,Nondefense Discretionary,600,2025
444,Nondefense Discretionary,600,2020
504,Nondefense Discretionary,600,2023
364,Nondefense Discretionary,600,2018
474,Nondefense Discretionary,600,2022
414,Nondefense Discretionary,600,2020
284,Nondefense Discretionary,600,2015
494,Nondefense Discretionary,600,2022
434,Nondefense Discretionary,600,2020
324,Nondefense Discretionary,600,2016
354,Nondefense Discretionary,600,2017
584,Nondefense Discretionary,600,2026
454,Nondefense Discretionary,600,2021
524,Nondefense Discretionary,600,2024
334,Nondefense Discretionary,600,2017
374,Nondefense Discretionary,600,2018
564,Nondefense Discretionary,600,2025
464,Nondefense Discretionary,600,2021
394,Nondefense Discretionary,600,2019
540,Nondefense Discretionary,600,2024
404,Nondefense Discretionary,600,2019
254,Nondefense Discretionary,600,2015
544,Nondefense Discretionary,600,2025
384,Nondefense Discretionary,600,2018
484,Nondefense Discretionary,600,2022
294,Nondefense Discretionary,600,2016
264,Nondefense Discretionary,600,2015
574,Nondefense Discretionary,600,2026
514,Nondefense Discretionary,600,2023
444,Nondefense Discretionary,600,2021
424,Nondefense Discretionary,600,2020
314,Nondefense Discretionary,600,2016
344,Nondefense Discretionary,600,2017
604,Nondefense Discretionary,600,2027
304,Nondefense Discretionary,600,2016
594,Nondefense Discretionary,600,2026
554,Nondefense Discretionary,600,2025
434,Nondefense Discretionary,600,2021
364,Nondefense Discretionary,600,2019
554,Nondefense Discretionary,600,2026
564,Nondefense Discretionary,600,2026
454,Nondefense Discretionary,600,2022
514,Nondefense Discretionary,600,2024
334,Nondefense Discretionary,600,2018
254,Nondefense Discretionary,600,2016
404,Nondefense Discretionary,600,2020
394,Nondefense Discretionary,600,2020
324,Nondefense Discretionary,600,2017
444,Nondefense Discretionary,600,2022
414,Nondefense Discretionary,600,2021
574,Nondefense Discretionary,600,2027
374,Nondefense Discretionary,600,2019
384,Nondefense Discretionary,600,2019
264,Nondefense Discretionary,600,2016
484,Nondefense Discretionary,600,2023
304,Nondefense Discretionary,600,2017
594,Nondefense Discretionary,600,2027
354,Nondefense Discretionary,600,2018
544,Nondefense Discretionary,600,2026
424,Nondefense Discretionary,600,2021
540,Nondefense Discretionary,600,2025
464,Nondefense Discretionary,600,2022
604,Nondefense Discretionary,600,2028
314,Nondefense Discretionary,600,2017
344,Nondefense Discretionary,600,2018
494,Nondefense Discretionary,600,2023
294,Nondefense Discretionary,600,2017
584,Nondefense Discretionary,600,2027
504,Nondefense Discretionary,600,2024
284,Nondefense Discretionary,600,2016
474,Nondefense Discretionary,600,2023
524,Nondefense Discretionary,600,2025
314,Nondefense Discretionary,600,2018
404,Nondefense Discretionary,600,2021
394,Nondefense Discretionary,600,2021
444,Nondefense Discretionary,600,2023
604,Nondefense Discretionary,600,2029
464,Nondefense Discretionary,600,2023
304,Nondefense Discretionary,600,2018
524,Nondefense Discretionary,600,2026
334,Nondefense Discretionary,600,2019
594,Nondefense Discretionary,600,2028
544,Nondefense Discretionary,600,2027
254,Nondefense Discretionary,600,2017
424,Nondefense Discretionary,600,2022
364,Nondefense Discretionary,600,2020
474,Nondefense Discretionary,600,2024
294,Nondefense Discretionary,600,2018
264,Nondefense Discretionary,600,2017
494,Nondefense Discretionary,600,2024
324,Nondefense Discretionary,600,2018
584,Nondefense Discretionary,600,2028
354,Nondefense Discretionary,600,2019
344,Nondefense Discretionary,600,2019
564,Nondefense Discretionary,600,2027
504,Nondefense Discretionary,600,2025
454,Nondefense Discretionary,600,2023
434,Nondefense Discretionary,600,2022
554,Nondefense Discretionary,600,2027
384,Nondefense Discretionary,600,2020
484,Nondefense Discretionary,600,2024
374,Nondefense Discretionary,600,2020
540,Nondefense Discretionary,600,2026
284,Nondefense Discretionary,600,2017
414,Nondefense Discretionary,600,2022
514,Nondefense Discretionary,600,2025
574,Nondefense Discretionary,600,2028
314,Nondefense Discretionary,600,2019
494,Nondefense Discretionary,600,2025
504,Nondefense Discretionary,600,2026
